x,y
2027.4464275236346,8212.498163785409
4280.205477229289,-9891.488714853233
-11098.766195327613,-6341.278646307621
8144.914394406638,7756.237614841318
-9207.840070532822,2484.7001778781137
-458.7975185421667,1587.6926179169259
-12064.28770898683,-9927.713676606907
4159.047299744586,-9197.315161130058
-6240.876541924466,-10506.01999534927
-5201.158668443198,-2666.8473537595883
-2803.291744416375,131.38599899054884
9206.236021403816,3845.0748898601178
7419.190674813404,-10156.986798663414
6123.423043081081,6215.155920129487
891.9098006719693,6160.148087720579
9179.366432063727,5866.739614565242
4307.638809005229,816.8109505500206
450.646774451875,3626.224301711447
8246.954873197603,2360.1887205745325
-7560.824067154606,-6288.430987842919
1299.779348472257,11858.220676548199
5909.6164789663435,9789.950963058356
-9268.041417777613,423.8940488059152
-10992.623656916425,-8349.251505189008
-9630.55748840384,-7894.700342995984
-6856.601977536297,812.4503472265317
-8921.476842543914,-8150.269658470768
-10607.8320546152,-7343.933426370333
204.74961228470374,2307.0078953729303
3233.173680622168,8911.369211779664
458.2588158070653,7110.047952475573
-11020.076575414181,-8328.097068774548
8206.312351343096,3587.814156083566
7467.397847836311,1022.6669143609115
-14261.597378503673,-11387.78948107209
6803.616155222069,9754.721275075985
7470.488270528549,-10540.59201966486
-9151.471880524194,-8102.077240379836
10228.5199992624,-10368.272421493664
-7504.402210784936,2725.503370355399
4326.585306539259,-8521.630406640665
-3296.7847301449515,-4103.926074745017
8813.064136895575,-11103.555495307215
-8386.562122550093,-6441.53661195579
8693.811079018406,-8416.337124719996
2286.1761281398467,6390.048763763239
-953.6566844005492,7777.078163471269
8329.080354469235,5387.010782153453
2459.368350331314,7161.024054355481
2247.363128730042,7189.103423064339
5290.768008802861,6029.692593221536
5104.797133731394,12569.529215033555
8889.139267283641,-11516.252024653533
9361.986361526648,-5960.509301179971
11924.083258461083,6009.076500448965
-8879.393783611215,-7473.218028044257
6127.256437565237,-6835.267821005301
8202.140435873256,-1.0766478869586535
6646.731022390347,7332.954258693531
-9429.181028689294,-271.96270914579077
12086.090362840776,-970.3917307585152
-8171.332508679248,-8085.211984004554
8186.742355705762,-10321.581405706538
-6161.987817523845,-9137.460779727597
2367.855809863452,8958.497432326174
10996.346583251236,7251.551944394591
10397.980338843498,-11236.272574074663
7470.19440183292,3246.5130224693276
-8716.568229894972,-7956.3004842819
-8344.644310924441,-3196.1886187522473
-7163.819047570358,-8025.802850409216
8746.709106890385,-6111.022531785597
-9019.549729155158,158.38945417778496
8678.413360432934,-7094.812163901697
-10543.479837799527,-1317.4067458076527
-6290.638467996444,-4278.735635902303
10774.221879338938,-11783.398830442708
-8325.893580016278,-2188.379941585144
-9565.839600643936,-5382.732288922545
6012.601930591112,-5525.436770413407
6378.274227445048,-11034.86722799306
5718.342412010937,-11601.023925911119
8769.359200237583,12122.385542533528
7185.027095923295,-11966.41426349484
-6757.8337986654005,-7339.839056349303
9565.255052458328,-9923.61221079193
-9391.206569200234,-11957.763621559598
-201.57322852138805,280.0988014447445
-12991.573917638827,1618.8135772578712
9070.302995053707,-8874.183996885871
2769.830138392777,5235.90601161454
-1343.7680019852892,-349.94828787267784
-9125.426632908491,-9816.285167718783
8270.07961732314,6827.819409680666
5841.595970812037,7145.212980323411
4476.4639361298105,-6260.048021177943
-6732.586489284761,-10627.623071089434
-6212.477458423007,4252.10772741297
5062.119563935741,8484.695719858268
1854.9458809562122,8328.078950518977
3371.44540343495,7573.125999924565
1974.0138640027308,9602.995411600594
-5067.587963177087,824.1250997457607
7296.619805098034,-12347.56779057168
4077.5030887782873,9082.409422962563
9033.93533223695,-12148.88112475927
4685.749833220765,10009.89893133099
-6135.7019190373485,-462.33714089980435
2025.652119830602,7353.199377856575
11095.638933512502,-184.78294979554494
9313.310745955116,4547.878578871457
4398.178000641965,10491.011684538913
-1205.554429891854,3168.8761499375505
12640.80833484561,4764.229986100446
3954.7298456531266,5922.374007652765
8025.256834735438,-8999.442353371578
11468.842513193766,-8872.29718452293
521.0762425788816,-2.5335291657263497
8124.147524050592,2558.050174758928
-9045.194774787476,953.3134483250112
1978.6285423610052,3828.479446031685
558.6115336187515,1989.2979420808842
8117.351249239787,3803.5929197961173
10593.815017242712,4617.082445874845
8792.45646123269,-6884.000721812793
10180.117617262613,7108.047303654818
9181.211430794518,-9666.907012571766
7316.933066075645,11825.226823948404
7623.6022602861885,-7776.848081196229
-119.52106172770004,9346.465730902575
-4139.976060212004,-7736.823651299585
8009.60067969583,2920.7532111667842
-3260.5712499973497,-1962.4157119822241
11786.100683216933,2809.9776045947383
-6068.280869623617,-1730.007772081877
4880.639434117809,-7635.441638550559
1093.4256348216154,3753.212792507257
10786.144599385954,7725.3613138586425
-6756.150511177736,-7539.122749693547
7016.427787960619,-10444.640505085037
5554.759702507639,5505.408324032553
-12413.382679652957,-9013.272683858218
11297.606088655379,-9521.296727227125
-6734.821791719759,-8506.73377772339
-10552.777584965423,-3807.0768686110655
-5107.615478039912,1871.940127773114
-4664.314630917459,-1328.2885960116732
2549.2241255941667,7803.893032744468
4010.881623740034,-9293.725865483264
-7114.382550501014,372.64376349158147
-7148.118948818071,1364.2159563424439
-10599.592846467584,372.3435297733172
8764.302136301985,-9035.341600874377
-2434.0864097975727,449.0517662581874
-5002.927700312612,-8532.379212383474
-11702.810473755311,-514.4642774675657
-5857.45988293798,1189.051650019705
9585.035726401833,3623.0281231665285
-5557.187539328469,-458.68531729690403
10834.209326608321,-9118.040283817654
-6142.159906919291,-8785.25012060594
2585.3216818300994,5561.5008713211455
-10512.611896405926,-243.08019049354402
-5958.713438365922,-7261.962100891164
-5890.2469065929745,-11197.648201610555
8832.554501562263,-11767.65586303504
-8353.833763216318,803.2715952578878
7468.007198165321,-10780.763084903729
10398.893182440497,-10110.683767364642
-10334.723496761024,-5051.386789332365
2075.206995312854,10978.282304822314
-11869.589736632024,-7149.6567155562725
-9096.073714838569,-9626.418890828689
8177.330632913621,-9204.746026731587
9320.999584024856,10334.969612407513
11873.85092391535,-9932.585782256336
8008.303562562018,-8759.627079798196
6958.273133644527,8081.927169226531
-5771.480825444906,-9307.16852659943
-7553.351961631095,45.08980098441134
-3037.5477475276844,32.212463976890376
9642.311032796133,-8247.54952344293
-10699.702836520215,-5415.633644687351
-6522.2207226441415,-4855.806633931291
4684.252480276735,-8306.124841948202
1986.2030124469893,7692.484805322677
5351.022188715302,-6521.385438425859
7658.262418549639,-13586.801342335119
8971.793696755964,-12480.138090322413
-8025.874460773659,-235.07151556982694
1490.5337453564107,8229.553640393828
6252.0186474285465,-8288.863984771862
8934.297556219219,-10018.959148551203
10235.624479435093,3256.066479149536
-7055.890983717355,-6078.089578479536
-12345.469785080888,-4545.323965874779
-5267.643068789396,-7586.604106505637
-9147.016346861117,-8446.968439151904
6820.506448879238,8439.228743570698
2979.3587603877786,7951.54857842594
-7313.353136522569,179.59164255798692
8177.9868671874165,-13015.264945651496
-8647.623165512468,245.5589997702234
-7584.493396449597,-3914.8887438369866
4926.184505571125,-12903.862886677194
7843.459282044181,3527.861091700297
8596.583180936523,-11136.558286712318
6169.192376131008,2027.0441578209518
7107.419022605021,9681.62008987084
-3173.794086934957,-2815.1046916815308
8384.08543435975,7203.185263828275
2107.68244952242,10655.006974922502
-9484.599806637747,159.17432373549855
7375.318652014812,-968.7889710319832
6623.580259573716,-9237.088027288295
3447.101814165596,5644.793739931782
2435.435486211512,6303.497471760006
8965.535439087449,4017.806253026221
9983.358938272015,-5852.999355917838
7459.696698033931,3087.5609026737134
5903.946103138632,1778.2260644372811
1320.6323481884715,6890.087135875739
-12785.199445048205,754.2226626575846
7125.834929346803,6541.545344026281
6141.705277711296,3819.1046942545313
5732.90773110657,-9377.608581487064
-6467.019006296998,-8346.31810592973
-10491.382148047567,645.8879725983397
10915.992865409593,4455.886749613921
6772.502965044691,-8176.7375906020625
7786.139540620058,-10120.65324831027
-10055.722403188212,-6890.602598971998
-1915.4575780232658,-310.91807982276055
153.61581833869582,6113.2448047491725
3973.904966094392,9142.652894961358
-4716.678242379502,-2511.0496693957884
6148.042731319826,10944.46868790065
5766.545411564548,-9767.386094855823
12232.339275019847,-8637.822490944292
9747.661492538426,6910.790737564974
-4801.83482705307,1314.795248188583
11730.397857628206,-9357.84307295922
6270.537307150021,7527.269022747827
8107.644656622517,1372.3405521310933
7678.235004330043,7370.763202313746
8641.44578756491,-8534.81318249185
-664.7922933885066,5380.625084294225
9266.955051880108,2532.3386579016906
7779.383263549339,5290.066883158952
8926.178746628284,-7042.376741089474
9619.882444418785,8029.286950532939
-6351.94539504142,-18.469197355166216
-8614.939395669238,746.9749240874801
3218.795439356555,9372.87518717125
-5840.054670936605,-9791.442637892007
3766.3488652856986,3969.4501690395327
-5228.3500433444515,-9389.698831534299
6325.689382001685,9007.104914817905
6139.007109382453,3930.7381141484816
-9811.298355109542,-4514.659151418771
-9137.78657830794,-979.2946306898641
5455.347245079927,5890.274628285544
-9092.74610327491,-10719.686211553204
8051.939288843128,-7770.613132455364
-9092.30060237481,-9900.895154539368
2042.5531198326985,5509.993575160962
8755.2320763919,6079.610547359418
10635.276592894359,-2142.043987015799
-6107.058873566359,-8633.948895225722
10855.521179833526,2898.601521049821
10634.911480121911,7849.011774303376
-4615.890117576821,2837.3723270698656
6891.6079820997675,-9400.311392738256
7656.835705245742,10270.377791773259
7287.119085466306,1049.231794723802
8770.351380816994,6826.023767703443
9201.837021070987,-7917.465816255893
7690.687441449303,5904.3562740133
6516.071282716108,-13587.170086095251
-9497.079177393414,571.4997657106353
5522.987423128567,-9537.400572528913
-9242.253357024823,90.12790320744261
-5121.602861294425,1678.345674281608
5421.069305402707,657.4731352848921
-10081.16581173098,-2743.4931375433216
6849.131430331578,9192.567284439458
7036.955598362225,-11217.488243355141
265.99740429565486,9198.904146294008
11056.397171190596,8287.404973528119
-2283.2817354974377,5372.022910861091
-10548.1020906037,696.2917440452779
9919.806246244618,-10080.674678346972
-1554.9557179915291,-32.21789164462825
-6270.281828960317,-10718.102285641187
9510.482001171787,-7121.845804316516
515.1428801132349,11706.748170134351
-1927.2837941621706,-1165.4243168253802
11759.744997361733,-3568.9350802814597
1612.173504465134,5709.153223890278
1309.6015052386188,7979.122913145106
7038.7379190980055,-13471.399397272551
-9554.100551284482,-7464.956221827759
-4284.433387550915,-932.3829121937678
7229.447481046407,5663.215031147571
6073.226235335592,-8588.427660731006
-5166.814706034539,-10613.72047263795
-14032.255302950784,-2317.6971128738996
6698.610475438285,1239.560522215826
-3063.935183045496,-1898.3411884014959
10127.59328499859,11246.54084241859
10441.159253445712,11289.174512026195
-5936.459612710831,-11225.712704941125
5123.836297533364,7698.412046909386
-3296.493818131062,-8116.979039995626
12059.332337915475,10284.049839067637
7002.689877498957,11081.648573374841
-8590.929201701596,-8875.479500926085
7408.238054536288,-10221.012469397483
11158.260021175844,-9352.55513370447
-2707.517048608364,-5010.454389907161
-4230.55852282164,2711.6423439288196
4086.271975710233,1835.223437400847
8103.268605352383,-4286.002355614904
3224.237721045348,6279.034471829798
-2615.3057140682395,-4530.360557942056
1416.9756918953556,7854.233851635073
-6583.995013581216,-7764.199781098514
9213.175053147277,-1055.062733368859
-2982.7404160603237,3620.8529820272324
1400.9832863749734,10207.292110357224
-6159.2887704234145,-1297.06261639023
4604.76812108565,-8392.92084812018
-5268.347583009723,-1148.965428338344
-6450.052030223602,-983.5038229873593
-5877.385611018445,-8895.237347426086
6360.2504903427725,-7090.906643874672
-8878.810950387053,-2787.9084134066047
10100.13247827331,-4770.074616432336
6099.5074191606855,3847.4006496485163
-3383.3916508936686,-8570.225387643619
4412.610236373521,1366.3727403037565
-4516.983604559611,-147.22220688672564
245.8488984035523,2026.4133575291696
5714.811131140753,5297.147453350413
13225.487602804922,-7724.338299229189
-6400.782129037312,-8702.25877089247
4156.4959238001975,7870.178994186641
4649.636184405748,-13989.044752544578
-9823.760743634273,-2496.303831792624
6075.106832748093,-10466.79129493315
6371.499923389369,5089.497489258965
-6025.653267219221,-8683.706967865717
5923.315937252322,-7570.78985249031
-7553.092621113829,938.6188674551006
-6910.318870799898,-238.0211420944686
143.60901617032232,-3475.3073062218164
-11481.206939978343,-4134.134503211531
-10057.85097181702,-4774.448297838828
-447.280257843212,10418.849041710964
-7334.050708467967,-9690.596262319485
-8877.56396579965,-2061.2211314087895
7272.566956754959,-11468.517284203033
7524.7827865259005,8824.82892474656
7790.447165662661,7204.272231417908
-8884.790025694343,-1981.630583485632
7500.326710529168,4191.58589171018
-1796.7422665144572,8997.344505884583
7792.938482113976,-6472.7014755736445
-5842.5385837537315,-4537.541519808974
7496.168249951908,-7569.420593781675
6799.277250702154,-10393.642866651186
8217.087498664989,3801.594978422642
-6407.73582510358,611.6798532429079
6447.484698323863,2599.1768129797415
-5986.431563947763,-2665.190595976487
-510.608360926909,4181.330173402925
7960.849090136162,9019.884238711273
9460.66410207044,-10585.93635440237
11169.905456159895,5168.942454134052
5088.90848886478,-7955.556174910475
-8074.719324080711,-1584.8851409356248
6483.586790972102,458.032639178537
4592.717671520759,7579.514134870951
7272.862324146741,-12155.581044438475
-2501.8287748970424,339.8596675389708
4206.99029912428,3626.893833252258
11961.80070495489,-12308.68272890939
5527.914043971336,11176.718955831146
13028.18415203947,4549.583607717537
-3371.946662419272,1381.4792221649498
-9252.551187269324,-2294.5801394346126
1206.8237480317416,8889.299457325124
7957.288650403588,-11504.098068140456
5418.159883582653,-987.5122132041088
11218.64061084436,3700.13115773091
-9377.707321292864,-9781.231545426996
-7066.750887273878,-1436.4403710981835
-2062.808039173754,-1194.6284651602355
-4363.359949017516,-2398.297236152558
9242.31410309878,4085.279128983601
7303.763518764801,-9699.193020410583
6606.045708169276,-6713.29509774992
-6530.219577992532,-1593.7070932579209
-9951.894021369606,1535.1011188263064
9975.139105476685,853.521926517767
9553.89750639916,7173.991152058873
-3132.9015849504112,-3303.245273059688
-12773.526229166837,-2846.494299864803
-6077.383811723329,37.87191099327697
1266.864586480735,4267.521978795364
3219.671689669304,10075.723016325073
8920.665810821105,-12498.076585920142
12767.842654645527,8321.23417352336
11380.144460074209,4078.957785150421
-12406.614237693753,-9263.287646948262
7787.30285859199,-8658.111374767217
7076.211690405356,3092.6902828986417
3187.0481585795433,3768.370548194843
7226.410813124993,-9206.800280796046
8000.967889883238,1651.0050952628644
5953.269687397684,-9346.808002485819
10710.615771562301,-9079.819660195222
-9626.066708130424,-2934.24431933101
-6261.156586644111,-4392.805273422821
-5520.441735737888,-88.79418046306512
-5194.8314103500725,289.6516161948771
7545.042209882205,-9718.917997683073
6366.170294479291,-10783.36810357838
6270.992236859614,-10901.13405567718
