x,y
16.59582801566033,17.87516949724384
5.269556023668637,-7.043817584996775
-3.1940967384313503,1.0860051939008262
8.104714818792026,-7.295284090315678
1.1092327064906327,-10.953061772660604
-6.543073347882165,-8.832239162802932
14.219401190489364,3.085427631167902
21.050480485039685,22.954850043954565
9.949181052989825,-5.350188402374055
-1.993165067344071,7.425936997408393
1.6994052510022528,7.347249465879944
16.858551679466736,2.072532498419271
16.906857148044146,-17.377734396573032
-8.701478229406849,12.363012116235133
14.489371419914384,25.581727660907454
1.6990080211172303,12.619691501588813
20.62721881174666,6.455857163896945
-1.256564482740116,-11.228424468675971
-8.370359601019338,-4.555767338075604
5.523264782316694,7.533593578995765
-13.584341692226886,12.917383280076983
9.549100568174733,10.377803187190345
11.187427901925934,3.925206411905189
-8.010132611354582,-10.118954079069606
8.883656246188785,-5.319723007995259
1.8735817355072362,11.62003834675801
-13.938319668579506,14.29211700754933
3.430217337011854,3.719548600155669
-5.311698887762385,-9.62163641167963
-1.6101516292686906,-8.473340869345801
2.907215778239592,1.6549996724520775
-6.360234510916043,9.52050895440804
-1.8857992206215115,-9.331795014361969
7.76526190677633,-11.046611218842774
9.899900208429596,6.226627961905178
1.2945561250367015,-4.0669241895811705
-0.7546516673174772,-12.928780746254157
-12.419932067502732,-0.2401015649274516
-3.2374246524066956,-5.977288968400762
8.04850271924862,-0.0579692693046443
-13.111986804271393,19.053745243208567
10.960779379504153,-6.828824647196393
14.355138006269184,1.278502133744078
10.480887718713333,-3.1282378710766885
9.448260762536243,0.7297858908809554
8.830193045051374,11.618607266560343
9.927901320633111,-18.72541313964583
-6.195801718518863,4.465208006437775
-16.120085429941014,7.43434886038514
5.142117785197918,2.5261952066705495
-5.828077798592326,-6.159967629275878
-7.2873997480978465,-17.074329591307936
11.041697706781118,2.5976882604472444
2.4089335213105665,-9.814615648623409
-0.022625914517915735,15.885514780735782
4.978181461637407,2.1021934975928165
7.766593247524989,-1.1609341917472003
-0.42622207469337814,-0.010189832324822401
-1.7736592299843563,0.3718466253773558
23.948664499322852,-7.931376317446503
-11.020924164211465,-5.638618406141061
6.751181623812169,-1.9334293981313575
-9.914112544766903,3.650937385585436
19.00729664399458,14.202152305842603
5.212954286153304,-1.0665327020955404
11.204811507389856,-1.809946536455608
0.03940623575329438,4.004024534681827
-2.5764694197963283,-5.611737542253859
2.5881229729626276,-6.051078780163907
-6.59592138503068,-1.3590762281691333
-12.025785724541553,9.900759790152858
-13.898429423929777,11.36484027621318
2.2157054373552993,-1.8004766189244412
9.383565987397581,-23.63302657112966
-7.208101268362199,5.732107063673743
-10.126060818129709,-18.598843933571708
3.9890060101345224,5.534849571565488
5.4349271434550115,-7.372734379409342
-8.463710269121263,8.886976237797388
-2.1012086969399797,1.7486711843801501
3.4990248178490764,0.17845888515437114
-19.123023086395534,17.765926126844285
-6.462797457734879,6.652121219875138
-14.145369254728093,-7.427342151978863
3.6651073182753846,4.403550519414953
3.6950024772116254,12.384303191134098
-4.825098990565491,6.2301619966423
-16.627906387941294,-9.068791851179327
8.755410279164526,4.129872416746922
-7.832641119816816,5.252919008052111
5.082299718325466,2.122550152533882
-1.5021692768571528,-0.9283740510000231
1.9607048547028167,5.0866368514846725
-11.827863734204598,9.139211291343278
10.482976874570534,1.251101428003861
2.053679740608553,11.525671105129604
2.6582595013809502,-4.803479234178949
-3.46728686675993,-10.735783855025852
-3.9791098660683177,1.7791956654463954
6.038478687117336,0.9897908642005042
12.348517987764954,-0.6415435393718563
13.632303785922222,9.105839795671667
5.082623670311112,7.245065082717871
-11.43042369549038,-6.258488589513851
-4.016798696177482,-6.585141692285725
-1.6716376917721116,-6.015770250481158
-25.94235014757658,18.375645535672056
-4.065272754371093,2.4734205806523892
-15.194084122389073,13.320950878315145
15.756481366645755,6.299783577693769
-11.393910177326498,11.235637414164891
7.682393932157923,4.247370992520893
6.682313117658356,2.631306029222737
22.59198689937879,-12.80304053389062
3.4504249308681034,2.4720177786766993
5.118685213725125,8.282324476787526
-8.699885937272608,6.721415781345662
-1.2785064914406536,15.365750170074708
6.569236050220775,-8.08026498828559
4.077880086071091,6.005875840607322
-10.773003177629711,20.52502963300732
-2.462275150402979,-4.097435292603755
-7.884568628905711,-10.94549694953829
-10.419416234541918,1.0230652780031653
-4.792133446666833,-0.30847987092673446
0.6102403563339592,4.881944183910681
16.48557630976844,-6.362767529876981
11.764776878737386,-1.393449140841383
5.886481375514384,5.959681009146415
-4.001531693983275,-9.058921544702752
4.019261257487097,13.08977030147362
-4.543803507749365,-4.171813016614898
2.653949393069613,1.1847292739081632
9.052835506886861,5.837341965404851
-29.391304036277333,-8.852575838367812
1.2389126712943819,-2.4906965684665887
8.216954925501062,-0.5550312231647401
-2.8847875261467584,11.323327307087439
-4.12014799108209,14.03153721186321
7.70666515963871,3.6539287002967122
-13.235583338501689,3.3484078840293825
8.840118402916243,-0.5353072853769429
19.043070314624433,-0.24879871954398902
-11.670135039565341,-1.865490336591046
28.788154818186754,11.310632078578188
-29.940388095605364,-4.1327617765363165
-1.7081766002214507,-1.4627737530418434
9.035295904377618,-13.013945271184241
6.6887160758592294,3.755476231192181
21.615492978928533,11.233357219183958
8.36567175893616,-5.866340539884255
-11.776854986619663,-2.5497683022742192
10.169603530217596,-1.4422614443585422
-26.40973426045379,28.45753279587617
-4.865796505423617,-5.9786808685354345
-11.184776566546432,14.768999560291828
14.9297931769242,0.19887128818524724
13.479541648554196,9.07561427586171
-0.30494935439134974,-9.304470253204652
-7.239992423899039,6.951197804258134
-4.112529659004734,-9.980440165380083
-4.7465079764594265,2.1156785602977415
16.534723499672392,2.614441416776712
-9.58434474182496,0.5410198466743132
-1.3705536679195216,2.7440992517130667
11.453660101829684,17.602443765523297
2.140822306735072,-12.302312890505956
3.6137785695609113,4.6348234582149
0.5099694174622915,6.374039772412326
7.974036184023889,6.175025996631058
3.498820375897175,-1.0545109711840581
-2.3763807724080923,16.096339492758524
-3.300776788192648,6.075753039367957
-8.599750027545927,5.0179320477048694
-0.8228704169323205,-5.127730246423468
16.11556089582536,13.077804300082633
6.533708773126221,-4.197436704395287
-15.726816529448413,1.7780427158248422
-8.810704713588805,-12.90484330992044
3.2233165870621656,1.007937220382967
-25.52337153141692,15.60879786903584
-2.1292471779541726,-3.7108278623707105
9.799893399833472,-5.112505732774736
23.092268069266908,3.360093810744594
-14.391176808558939,-2.389383030119453
0.20042251813482093,4.798235189630942
-3.9214114160723472,-2.5544157110747427
28.567328447402858,29.138874279660513
10.352815243309394,5.762595117079993
-15.823070958666339,-13.222132051158937
-4.425621985606848,20.658383985410936
-12.267865916037776,3.0208790975477893
-10.395236795875991,-0.7924122684071389
-2.5942376869337744,4.2336789191938085
4.882801349238247,2.298252387833559
7.241570392639999,-5.376252851455137
-10.098913579178216,2.91327916227546
15.421053911714667,6.920319789993337
3.7530620267602135,-6.831786772019416
9.33493255823872,4.174018131801005
-8.942577050924672,1.3096944370305224
-22.88256856101977,-25.664664589330386
-0.7211007650213896,-0.9018057637181238
-2.484632602544316,-5.046737411040145
12.444029419646832,-5.372748133338298
5.25030699040101,4.966108112920441
-23.681268627757632,5.015449402546674
4.986495619284928,7.1699253982286315
18.3185374943752,-5.772556792996898
6.091771546354408,-3.477352264227064
-6.8874260528795554,9.670927103663994
1.8968512909785034,11.589890085433291
9.526401898518941,-13.8746428562804
20.292497099825866,9.852095598292372
10.204834113509422,-1.0199946242052846
-17.429146244196062,10.271713298486505
-8.03481358474643,12.58769368383156
15.226899688918508,0.427665815842563
-12.57963739793259,7.255685811122663
12.139890401119278,2.487360249973957
1.0947404756607655,1.9302316537067847
-7.865609722563672,3.462013684241737
-15.409270521632463,-1.6519269664268812
-3.120901070993349,-5.095130271706981
3.537328845585485,5.68779031609759
0.08664715118288413,-6.167650240718299
10.928959584735994,2.582232125523816
8.533788808660987,-19.3708999409995
-6.187232141198658,-8.702442548575837
-3.2052786772800053,12.535276750144416
7.420349958064158,-3.342532052396349
22.062673257745303,-4.406873928940843
13.744178257339158,22.25118159878977
-4.348657666246434,-8.075354717423126
